zipcode,state,sqft,bedrooms,bathrooms,year_built,lot_size,price,has_garage,has_pool,house_type,neighborhood_quality
67727,MD,1569,3,3.5,2014,11342,412372,0,1,Single Family,High
48578,MA,2534,4,2.0,1980,12526,614748,1,0,Single Family,High
32318,FL,2375,4,4.5,1986,6513,498304,1,0,Single Family,High
85715,OH,956,3,4.5,1941,7934,212577,1,0,Single Family,High
87787,WA,2187,4,1.5,1936,14233,568658,1,0,Townhouse,High
95029,FL,822,3,4.0,1991,2697,304831,1,0,Single Family,Medium
55475,WA,1991,4,1.5,1975,16529,651863,1,0,Single Family,High
70142,OR,3292,3,4.5,1957,8671,808451,1,0,Single Family,Medium
95160,CO,2222,3,1.0,1984,7894,488129,0,0,Townhouse,High
36564,IL,1463,2,1.5,1958,16214,333003,1,0,Condo,High
32412,OH,1777,3,1.0,1923,2931,223307,0,0,Single Family,Medium
67649,NJ,1472,3,4.0,1936,6171,484902,1,0,Single Family,Medium
70957,OH,2767,4,3.5,1920,13471,262595,0,0,Single Family,Medium
45517,MD,1633,5,3.5,1932,2000,326107,0,1,Single Family,Medium
23156,PA,1359,3,3.5,1901,16168,288928,1,0,Single Family,High
33064,NJ,1656,1,4.5,2000,9866,576213,0,0,Townhouse,Low
35711,MA,868,3,3.0,2018,15228,615576,0,0,Single Family,Medium
40106,FL,500,3,4.0,1982,16204,411203,0,0,Single Family,Low
75458,AZ,1942,4,2.0,1927,6072,420412,1,0,Single Family,High
26589,TX,1952,5,5.0,1914,10091,363738,1,1,Single Family,Medium
99272,AZ,2179,5,2.0,1900,8859,378244,1,0,Condo,High
96511,MD,1938,2,3.5,2006,9672,401646,1,0,Single Family,High
17214,OR,3630,5,2.0,1927,7152,745425,1,0,Single Family,High
95731,MI,2117,2,1.0,1949,15570,206297,1,0,Single Family,High
15141,MD,1216,4,2.0,1995,8329,434762,0,0,Single Family,High
38884,FL,2000,4,2.5,1927,15617,530687,1,0,Condo,High
12708,CO,1695,3,1.5,1908,14180,374655,1,0,Single Family,High
28375,MI,1140,3,5.0,1923,11437,211729,1,1,Condo,High
25088,FL,1958,4,4.5,1962,8038,626082,1,0,Townhouse,Medium
67615,CO,1969,3,2.0,1903,17323,527445,1,0,Single Family,Low
55046,NY,3116,1,4.0,1955,4715,746955,0,0,Condo,Medium
20014,FL,1358,4,2.5,2008,15361,547290,0,0,Single Family,Medium
74425,MN,1707,3,3.0,1940,13132,389584,1,0,Single Family,High
13273,MI,3114,4,2.5,1966,3667,412110,1,0,Condo,Medium
40881,GA,1354,5,4.0,1985,3396,335908,1,0,Single Family,Medium
88077,MA,1499,2,2.5,2003,8260,553999,1,0,Single Family,Low
18712,NC,1150,5,4.5,1957,11400,271529,1,1,Single Family,High
84704,IL,2054,3,1.5,1938,4928,447278,1,0,Single Family,Medium
79087,MD,3141,5,1.0,2018,9361,676846,0,0,Townhouse,High
22297,OH,959,3,4.5,2012,11072,346226,1,0,Townhouse,High
37128,PA,2608,3,3.5,1924,8115,354317,1,0,Condo,High
78368,NY,2115,3,3.0,1959,9923,747048,1,0,Single Family,Medium
97599,FL,1816,3,5.0,2011,9101,475813,1,0,Single Family,Medium
98499,NC,1707,4,5.0,2016,4911,394651,1,0,Single Family,High
88958,GA,655,3,2.0,1985,19735,257349,1,1,Single Family,High
21156,NJ,1076,4,5.0,2011,7870,651387,1,1,Single Family,Medium
21108,NY,1476,1,1.5,1946,5876,500063,1,0,Single Family,High
12800,GA,728,3,1.5,1960,8175,237546,1,0,Single Family,Very High
52712,NY,1075,3,1.0,1983,10190,654532,1,0,Single Family,High
12610,MI,2853,3,4.0,1999,15731,204054,1,0,Townhouse,Very High
87603,NY,2085,4,2.5,2000,5977,701160,1,0,Single Family,Medium
43872,PA,1536,3,3.0,2002,10888,343449,1,0,Townhouse,High
20728,NJ,2088,4,2.5,1926,13998,685827,1,1,Single Family,Medium
30583,OH,2468,2,3.5,2010,6630,405054,0,1,Townhouse,Medium
95774,IL,2787,6,1.5,2012,6602,569009,1,0,Single Family,Very High
77450,AZ,1282,3,2.5,1941,18406,342498,1,0,Single Family,High
99285,NY,2425,4,4.5,1951,12539,993474,0,1,Single Family,Medium
29456,OH,2448,4,2.0,1992,7148,313205,1,0,Single Family,Very High
23689,CA,1308,3,2.0,1947,4843,576270,0,0,Single Family,Medium
42934,TX,1864,1,4.0,1931,10785,401474,1,0,Single Family,Medium
43276,PA,2016,5,2.0,1923,8289,287844,0,0,Townhouse,Low
29873,OR,2036,4,4.5,1902,5413,330543,1,0,Townhouse,High
23050,NC,1048,3,5.0,2017,6141,325259,1,1,Condo,High
76216,AZ,2029,2,1.5,1926,13628,408483,1,1,Single Family,Medium
94444,FL,1497,3,2.0,1972,8092,374042,1,1,Single Family,Medium
94040,MD,1183,4,4.0,1939,3859,293506,1,0,Single Family,Very High
72021,NY,1920,6,4.0,1906,6568,740613,1,0,Single Family,High
47125,NC,2561,3,1.5,1980,13230,416267,1,0,Single Family,High
76899,MN,1397,3,2.5,1936,17534,303205,1,1,Single Family,Very High
45060,CA,901,5,3.0,1993,6465,704719,0,0,Single Family,Medium
46176,MD,2324,3,1.0,1981,9617,471143,1,1,Single Family,High
35675,OR,2388,1,4.0,1921,9903,647247,1,0,Single Family,Medium
10174,WI,1687,4,1.0,1981,12154,253631,1,1,Single Family,Medium
44998,TX,2347,3,2.0,1998,6595,563488,1,0,Townhouse,Medium
63312,FL,3308,3,1.5,1916,12575,515607,1,0,Single Family,Very High
22112,AZ,1673,3,3.0,1918,12027,450904,1,0,Single Family,Very High
95091,TX,1813,5,3.0,2016,6194,517633,1,0,Single Family,Medium
43919,CA,2082,4,4.0,1914,9524,876599,1,1,Single Family,High
83155,MN,2574,2,3.5,1962,13744,406929,1,1,Single Family,Low
81569,AZ,2281,3,1.5,1928,13784,571620,1,0,Single Family,High
51328,IL,1667,3,2.5,1959,11722,275747,1,0,Townhouse,High
80482,AZ,542,2,4.0,1955,13785,290068,1,1,Townhouse,Medium
34618,WI,2470,2,5.0,1939,12500,402879,1,0,Townhouse,Medium
44675,AZ,647,3,5.0,1915,7368,272462,0,0,Single Family,High
28919,AZ,1043,4,2.0,1932,9970,311205,1,0,Single Family,High
14173,PA,1718,2,1.0,1988,4505,269164,1,0,Single Family,High
36400,NJ,1150,6,5.0,1915,17466,495985,1,0,Townhouse,Medium
60445,OH,2222,3,4.5,1929,3727,273747,1,1,Single Family,Medium
47564,CO,2549,3,3.5,1997,20603,680200,1,0,Single Family,Low
98791,MA,2002,4,3.5,1943,13664,664765,1,0,Townhouse,Low
37962,IL,2029,3,2.0,2006,15226,460825,1,0,Condo,Very High
95842,MD,1359,4,2.5,1950,12986,413360,1,0,Single Family,High
66184,TX,2355,3,5.0,1917,5181,418750,0,1,Single Family,Medium
28624,CA,2534,3,2.5,1939,7334,715205,1,0,Single Family,High
49194,OH,1066,5,2.5,1905,9417,277689,1,1,Single Family,Medium
10389,GA,1779,4,1.5,1975,5261,293702,1,0,Townhouse,Very High
77391,WI,3044,4,4.5,2014,8237,330282,1,0,Single Family,Very High
23794,TX,2461,3,2.0,1911,7410,396273,1,0,Single Family,Low
68002,TX,2312,4,1.5,1911,11727,425276,1,1,Condo,High
62815,IL,3263,4,1.0,2019,11071,470709,1,0,Single Family,High
42298,MN,1714,6,2.0,1921,10954,287783,1,0,Single Family,Very High
11481,WA,2691,3,2.0,1948,15935,656093,1,0,Single Family,High
79267,NJ,1350,1,2.0,1979,2000,475431,1,0,Single Family,Medium
26835,CA,1621,3,2.5,1903,15666,719518,1,1,Single Family,High
37798,FL,2218,2,2.0,1949,3551,482972,1,0,Single Family,High
74887,NJ,1685,4,4.0,1902,10928,452053,1,0,Single Family,High
29477,MI,1737,3,2.0,1915,11306,202458,1,1,Townhouse,High
27266,MD,1280,5,2.5,1913,13042,334741,1,0,Single Family,Medium
96328,MD,3004,5,1.5,1963,9745,372918,0,0,Townhouse,Low
95988,WI,1760,4,1.5,2019,9975,383703,1,0,Condo,Medium
53526,TX,1501,4,5.0,1940,11716,413567,0,0,Single Family,Medium
21889,FL,1576,4,1.0,2001,8269,374850,1,0,Townhouse,Medium
34335,MN,2561,4,1.0,1967,2000,376458,1,0,Single Family,High
21254,CA,2401,3,1.0,1958,9991,783776,1,0,Single Family,Medium
96610,WA,1648,4,2.0,1901,6255,437653,1,0,Townhouse,Medium
21442,MN,2022,5,1.5,2018,5828,498203,1,0,Single Family,Low
56289,AZ,2193,3,2.0,1909,5342,381562,1,0,Single Family,High
63747,NJ,1507,5,3.0,1974,2000,516293,1,0,Single Family,Medium
47327,MD,921,1,5.0,2002,8001,387185,0,0,Single Family,Medium
26199,TX,2360,3,1.5,1989,10003,354813,0,0,Townhouse,High
10112,PA,2308,2,3.5,2000,7046,368984,0,0,Single Family,Medium
97051,NC,2224,5,2.0,1925,17887,446684,1,0,Townhouse,Medium
69722,OR,1701,4,3.5,1989,4394,422584,1,0,Single Family,High
26523,IL,1556,6,4.0,2001,7558,483079,1,0,Single Family,Medium
29552,IL,1569,2,1.0,1901,13799,302497,0,0,Single Family,Medium
20808,WA,2398,4,2.0,1965,7365,724117,1,1,Condo,Low
82525,FL,2978,5,2.0,1915,14463,582762,1,0,Single Family,Medium
33620,WI,2875,1,4.0,1956,3693,307889,0,0,Townhouse,Very High
10887,WA,2101,6,2.0,1922,7236,560699,1,0,Townhouse,Medium
41802,WI,2978,4,3.0,1922,2000,374674,1,0,Single Family,Medium
95024,WI,1785,6,2.5,1976,13018,352003,1,0,Single Family,Medium
96741,CA,3344,3,4.0,2002,9597,964809,1,0,Single Family,Medium
36049,NY,2372,4,1.0,1924,2267,805225,1,1,Townhouse,Medium
87789,OR,925,4,4.0,1957,11002,523109,1,0,Single Family,Medium
94526,NC,3091,3,4.5,1936,9629,478057,1,0,Townhouse,Medium
56220,MI,1631,5,2.0,1948,7613,208989,1,0,Townhouse,Medium
13765,WA,2953,2,3.5,1914,12225,767041,1,1,Single Family,Medium
91486,AZ,1299,3,4.0,1927,17916,427127,1,0,Single Family,Very High
55270,FL,3029,3,1.0,1966,16089,509374,0,0,Single Family,Medium
85277,AZ,2611,4,2.5,1986,6524,608745,1,1,Single Family,Medium
98278,CO,1440,2,4.0,1903,6463,511516,1,1,Single Family,Very High
99116,NC,3061,4,1.0,1949,4951,485261,1,0,Single Family,Medium
65633,MI,907,3,1.0,1959,14300,159441,1,0,Single Family,High
90702,MI,2966,4,3.5,1961,2054,262454,1,0,Single Family,High
61913,WI,2592,3,3.0,1966,9225,379656,1,0,Condo,Medium
35991,WA,2356,2,1.0,2002,8492,517058,1,0,Single Family,Medium
64845,WA,2092,4,2.0,1971,6210,568343,1,0,Single Family,High
65312,WA,3379,6,4.0,1942,3488,500976,1,0,Single Family,Low
20561,NJ,3482,3,5.0,1988,2000,913138,1,1,Townhouse,High
26901,NY,1569,3,5.0,2017,3533,723029,0,0,Single Family,Medium
72875,NC,2428,3,3.5,1957,9584,451185,0,0,Single Family,High
35917,NJ,3312,3,2.0,2004,12988,740719,1,0,Condo,High
72120,MI,1450,3,1.0,1951,18059,259316,0,1,Single Family,High
11988,FL,2170,4,2.0,1975,11672,471615,0,0,Townhouse,Very High
24256,CO,2702,1,1.5,1968,12963,538973,1,0,Single Family,High
97728,NJ,589,6,3.0,1996,18041,441008,1,0,Single Family,Medium
38230,WA,2579,1,4.5,1945,11691,609659,1,0,Single Family,Medium
69778,PA,1238,5,3.0,1924,14915,313557,0,0,Townhouse,Medium
55833,NJ,2134,5,1.0,1924,8102,554652,1,0,Single Family,High
32625,IL,2801,4,2.0,2020,13606,607497,1,0,Single Family,Medium
42088,NJ,500,2,3.0,1934,11049,315400,1,0,Single Family,High
51167,MN,3426,4,3.0,1914,17736,408982,1,0,Single Family,Medium
81291,NY,1626,5,3.0,2005,3984,758478,1,0,Condo,Medium
75303,NC,2403,4,4.0,1989,5700,611668,1,0,Single Family,Very High
86361,PA,2934,3,4.5,1973,15888,283995,1,1,Single Family,High
98229,MD,884,5,4.5,1987,14855,497087,1,0,Single Family,Medium
14117,PA,2530,6,4.0,1934,10063,455472,0,0,Townhouse,Medium
77054,CA,2447,5,1.5,1937,12586,1007524,1,0,Single Family,High
40949,WA,2060,4,1.0,1968,11825,594040,1,1,Condo,Medium
32547,NJ,1299,4,3.5,1923,11205,492376,1,0,Townhouse,High
91882,VA,2973,4,5.0,1918,5797,540811,1,0,Townhouse,Low
78136,NC,2024,4,2.0,1945,16191,343497,1,1,Single Family,High
74619,OR,1367,3,3.0,1948,8979,414523,1,0,Condo,High
36990,GA,2257,4,5.0,1972,10670,404676,1,0,Townhouse,Medium
26193,GA,907,3,4.0,1925,11716,292217,1,0,Single Family,Medium
40109,VA,2012,3,2.5,1924,11976,402147,1,0,Single Family,Medium
29233,MN,1708,4,1.5,1934,14863,354702,1,0,Townhouse,Very High
44510,NC,687,2,2.5,1935,9674,246470,1,0,Single Family,Medium
55800,MN,797,3,3.5,1931,7050,342027,0,0,Townhouse,Medium
46963,AZ,3250,5,4.0,1925,14917,503721,1,0,Single Family,Medium
64330,MA,1366,5,3.0,1914,10682,384823,1,0,Townhouse,Medium
61707,MI,4166,3,5.0,1948,17122,422694,1,0,Single Family,Medium
28689,MI,735,2,1.5,1994,15883,206328,0,0,Townhouse,High
39084,CA,2119,3,1.5,1955,11078,885100,1,0,Townhouse,High
84816,AZ,1854,3,2.5,2001,8807,343951,1,0,Condo,Medium
12642,MN,2324,4,2.5,1952,15219,399414,0,0,Townhouse,Very High
52137,CA,2364,3,1.0,1957,11815,825015,1,0,Single Family,Low
89832,PA,1882,5,2.5,2000,14547,246522,1,0,Single Family,Medium
72260,MD,2733,4,5.0,1977,3194,563715,1,0,Townhouse,Medium
12994,PA,2417,3,3.0,1910,10375,338293,1,1,Single Family,Low
11813,TX,2538,4,3.5,1926,12893,372093,1,1,Single Family,Medium
94381,WI,1466,3,2.0,1901,5740,290584,0,0,Single Family,High
51243,NC,1612,2,4.5,1965,15858,332271,1,0,Single Family,Low
72912,NC,2561,2,1.0,1983,15103,333768,1,0,Single Family,Medium
70272,VA,1865,5,1.5,2007,10619,553413,1,0,Townhouse,High
52051,CA,2428,4,2.0,2011,15932,694068,1,0,Single Family,Medium
88854,WI,1696,4,3.5,1916,4285,315850,1,0,Single Family,Medium
75618,MD,1314,3,2.5,1913,13582,378908,1,1,Single Family,High
87219,GA,2686,3,3.5,1978,5298,517216,0,0,Single Family,High
86872,AZ,2327,3,1.5,1993,11146,486737,1,0,Single Family,Medium
91132,WA,2134,1,4.0,1915,8719,358951,1,1,Single Family,Low
22905,GA,2716,4,5.0,1965,4111,584410,1,0,Single Family,High
34351,IL,2598,5,3.5,1918,15806,457375,1,1,Single Family,High
83903,OH,2547,4,1.0,1930,15280,366351,1,0,Single Family,High
94021,OH,2706,4,2.0,1990,6927,310016,1,0,Single Family,Medium
29874,OH,1731,3,3.5,1955,11067,255734,1,0,Single Family,Medium
60931,FL,1930,5,3.0,1952,10223,453111,1,1,Townhouse,Very High
17674,NY,2153,1,5.0,1988,5441,730749,1,1,Single Family,Low
60516,CA,1398,2,3.5,1985,7496,549061,1,0,Single Family,High
70686,TX,2604,4,3.0,1942,5514,480741,1,0,Single Family,Medium
79212,AZ,1928,4,1.0,1973,14795,401492,1,0,Townhouse,High
12426,MA,2059,4,1.0,2013,17671,794423,1,1,Single Family,Medium
76395,CO,3086,4,3.5,2011,8465,540811,1,0,Single Family,Medium
54816,NC,1632,5,3.0,2007,12382,313611,1,0,Single Family,Medium
85945,MA,1797,3,4.5,1993,9843,682490,1,1,Single Family,Medium
20451,CA,2634,3,3.0,1915,13253,1056528,1,0,Townhouse,Medium
20278,NJ,1567,3,1.5,1980,14544,561778,1,0,Single Family,Very High
53764,NY,2501,4,4.0,1998,12788,953625,1,0,Single Family,High
11134,WA,2083,4,3.0,1959,12439,540743,1,1,Single Family,Medium
72943,OH,1691,4,2.0,2013,4780,319367,1,0,Single Family,Medium
64318,MD,574,1,5.0,1946,4571,292637,0,0,Single Family,Very High
70128,CO,2910,3,5.0,1914,11655,750360,1,0,Single Family,Medium
98056,WA,2506,2,4.5,1962,15504,741052,1,0,Single Family,Medium
31869,NY,3439,3,1.0,2011,8663,599685,1,0,Single Family,High
15039,NC,1582,3,2.0,1927,10028,232276,0,0,Townhouse,Medium
31281,OH,981,3,1.5,1919,10079,194220,1,1,Single Family,Very High
20442,GA,2696,5,2.5,1996,2000,553598,1,1,Single Family,High
83788,CO,1868,5,1.5,1962,11202,530910,1,0,Townhouse,High
37586,WA,2439,4,4.5,1932,7250,689766,1,0,Single Family,High
63053,MN,3133,5,1.0,1935,13055,690387,1,1,Condo,Medium
60489,MD,2271,4,2.5,1912,9843,442788,1,0,Single Family,High
93104,MN,2117,5,3.0,1961,9103,460891,1,0,Single Family,High
96346,NY,2161,4,2.5,1967,9212,801643,1,0,Single Family,Low
77087,MA,853,4,4.5,1922,8364,569754,1,0,Single Family,High
22625,GA,2775,4,1.5,1971,3192,519895,1,1,Single Family,High
44397,FL,2820,1,5.0,1912,14766,570629,1,0,Single Family,Medium
68671,MD,2371,4,1.5,1987,6830,632333,1,0,Single Family,Medium
76897,FL,939,5,1.5,1939,7661,433621,1,0,Townhouse,High
36149,NC,1915,4,1.5,2009,10395,399216,1,1,Townhouse,Low
70030,NC,3006,1,4.5,1929,4422,412686,1,0,Townhouse,High
79906,MA,1603,3,2.0,1993,7504,608952,1,1,Single Family,Very High
15283,NJ,2828,5,4.5,1924,19582,589335,1,1,Single Family,Medium
17610,TX,2038,6,4.0,1996,11683,436178,1,1,Single Family,High
53326,CO,2498,3,2.5,1972,5710,487076,1,0,Townhouse,High
24924,MI,1711,5,4.0,1925,2000,294555,0,0,Single Family,Medium
86162,OR,2059,5,4.5,1923,15006,693972,0,1,Single Family,Medium
10869,FL,2305,2,3.5,1996,4939,558558,1,1,Single Family,Medium
92522,VA,500,4,3.0,2015,5434,402908,1,0,Single Family,Low
43458,NC,1578,4,1.5,2008,9618,400793,1,1,Single Family,High
92409,MA,2380,4,3.0,1978,7242,730558,1,0,Single Family,Medium
33248,NJ,2784,4,3.0,1960,13055,746435,1,0,Single Family,Very High
53516,VA,1026,5,2.5,2011,17160,458915,0,0,Single Family,High
39061,GA,2723,5,3.5,1948,17261,462687,1,1,Single Family,High
34170,OH,1202,4,5.0,1940,5225,267216,1,0,Condo,Medium
18024,NJ,2429,3,2.5,1969,8364,539651,0,0,Townhouse,Medium
92214,WI,1225,1,3.5,1919,20771,252255,0,0,Single Family,Medium
95947,TX,1458,3,5.0,1943,4207,446507,1,1,Townhouse,Medium
53803,FL,1330,5,1.0,1915,13988,406208,0,0,Single Family,High
29296,VA,2097,3,4.5,1920,12739,562310,1,0,Condo,High
96664,NJ,1863,6,1.0,1914,5755,654842,1,0,Single Family,High
28257,NJ,2356,5,2.5,1938,5996,664626,1,0,Townhouse,High
22855,VA,1986,4,2.0,1941,19224,468967,1,1,Townhouse,Medium
95178,GA,937,4,2.5,1960,19124,280250,0,0,Townhouse,Very High
30025,MN,2193,4,4.0,1903,12149,470001,1,0,Single Family,High
14458,IL,766,4,5.0,1923,3068,356531,1,0,Single Family,High
73610,TX,1381,3,5.0,1902,16284,383866,1,0,Single Family,Very High
80843,CO,1745,5,1.0,2013,3047,531631,1,1,Townhouse,High
93961,MD,1696,4,1.0,1900,13575,289622,1,0,Single Family,High
59831,VA,846,4,5.0,1993,2000,368454,1,0,Townhouse,High
53427,FL,2959,4,2.5,1912,10038,648954,0,1,Condo,High
48506,OR,3153,2,2.0,1953,14424,591062,1,0,Single Family,High
57195,FL,2803,5,3.0,1939,7358,715665,1,0,Single Family,Medium
34417,IL,1711,4,1.0,1941,8279,429970,1,0,Single Family,High
91982,MI,1672,3,1.0,1992,6644,136073,1,0,Single Family,High
20751,WI,3389,1,4.0,1903,9332,396447,1,0,Single Family,Medium
56218,NJ,1919,1,4.5,1924,15187,542001,1,0,Townhouse,High
17352,PA,2888,5,4.5,1999,16844,546896,1,0,Single Family,Medium
89052,WI,2834,4,4.0,1935,13525,436242,0,0,Single Family,Low
38927,NJ,983,5,1.0,1943,7326,356647,1,0,Townhouse,High
51094,WI,1934,3,1.5,1939,12983,289594,1,0,Single Family,Very High
39493,NY,2894,4,3.0,1944,24655,951706,1,0,Single Family,High
83539,IL,2013,4,2.5,1907,10500,448004,0,0,Single Family,Medium
78814,GA,2691,6,4.5,1934,2000,590679,1,0,Single Family,High
35398,OH,500,1,4.0,1917,10568,199296,1,1,Single Family,High
45842,CA,2227,3,1.0,1946,12320,608275,1,0,Single Family,Medium
66704,WI,1865,2,3.0,1940,8459,336665,1,1,Single Family,Medium
77173,WA,2460,4,2.0,1904,9551,672892,1,0,Townhouse,Very High
41781,NJ,2232,3,2.0,1963,17341,560188,0,1,Single Family,High
15103,IL,2877,3,1.5,2010,21293,635938,1,0,Single Family,Medium
35500,GA,3194,4,4.0,1971,10306,607640,0,0,Single Family,High
41174,FL,1528,4,3.5,1936,3240,494223,1,0,Single Family,High
45436,AZ,3541,5,4.5,1992,2281,533216,1,1,Townhouse,High
57406,PA,917,3,4.5,1940,7934,264697,1,0,Single Family,Very High
73059,PA,1442,4,1.5,1919,10140,348468,0,0,Single Family,Low
25954,WA,1863,4,2.5,1966,13243,644530,1,0,Condo,Medium
92722,MD,2904,5,4.5,1986,10902,595365,1,0,Single Family,Medium
22356,CA,4488,4,1.0,1939,10026,909880,1,0,Townhouse,High
87243,MD,857,4,2.0,1976,14449,362183,0,0,Townhouse,High
45098,OR,1758,2,4.5,1907,19539,433573,1,0,Single Family,Medium
31225,WA,1457,2,3.5,1904,10933,370447,1,1,Single Family,High
13606,MD,2505,4,4.0,1924,2000,588763,1,0,Single Family,High
67620,CO,2263,6,1.5,1938,12135,371327,1,0,Single Family,High
42828,OR,1270,3,1.0,1936,21345,447430,1,0,Townhouse,High
36489,MA,1416,4,3.5,2004,15129,704955,1,0,Townhouse,Medium
79463,WI,1832,5,2.5,1907,10474,364229,1,0,Single Family,High
81832,IL,1970,4,5.0,2007,14565,479927,1,0,Townhouse,Very High
91257,NJ,1062,2,3.5,1921,14846,460936,1,0,Townhouse,Medium
71753,GA,1843,4,1.5,1977,2000,379220,1,0,Townhouse,Medium
94774,MN,2179,3,4.0,1918,9026,383208,1,1,Condo,Low
21087,MD,793,4,4.0,1976,2000,281534,1,0,Single Family,High
40816,AZ,1760,2,4.0,1998,9387,469364,1,0,Condo,Medium
33408,GA,2812,4,1.5,1967,18448,538356,1,1,Single Family,High
10136,VA,2453,3,4.0,1932,6879,526237,1,0,Townhouse,Very High
27413,WA,2261,2,4.5,1921,8569,673870,0,0,Condo,Medium
66358,MI,1505,5,3.0,1915,14780,201474,1,0,Condo,High
42854,TX,2580,4,5.0,1992,12852,452914,1,0,Single Family,High
86240,NY,1477,2,3.5,2002,12632,663536,1,0,Townhouse,Medium
37518,FL,2380,4,5.0,1987,5514,393072,1,0,Single Family,Medium
61925,WI,1539,3,4.0,2015,17193,338637,1,0,Single Family,Very High
69848,IL,2231,1,1.0,1908,21066,320535,1,1,Single Family,Medium
11700,MN,2993,3,1.0,2021,9544,382369,1,0,Single Family,High
33199,OH,1934,3,2.5,1971,17000,322595,0,0,Single Family,Medium
54589,WI,2163,3,1.5,1977,8513,291846,1,0,Single Family,Medium
42115,FL,2479,3,2.0,1978,11745,521538,1,0,Townhouse,Low
71934,OR,1242,3,4.0,2016,6928,405511,1,0,Single Family,Medium
64316,IL,1458,3,4.0,1961,15072,280257,0,0,Single Family,High
15520,AZ,2508,3,2.0,1985,6806,459321,1,0,Single Family,High
46455,TX,2025,4,1.5,2000,5536,420060,1,0,Single Family,Very High
51605,PA,2023,3,5.0,1905,14083,417042,1,1,Townhouse,Medium
24955,VA,2684,3,2.0,1900,10818,519615,1,1,Single Family,Medium
54049,MD,2304,3,5.0,1919,7654,569798,1,0,Townhouse,Medium
23917,OR,2314,3,2.5,2004,5501,510733,1,1,Townhouse,High
80293,NC,2855,5,3.5,1935,2000,419373,1,1,Single Family,Medium
88581,OH,3124,5,4.0,1901,7718,375554,1,0,Single Family,Medium
74925,CO,3570,3,3.5,1969,9235,678586,1,1,Single Family,High
80269,TX,1594,5,1.0,1901,12769,309733,1,1,Single Family,High
40954,MD,3728,3,3.5,1902,4164,528959,1,0,Single Family,Medium
51458,CO,3354,6,3.0,1983,7029,593300,1,0,Townhouse,High
31113,NJ,1951,6,2.0,1963,16243,744964,1,0,Townhouse,Medium
39345,PA,1393,2,4.5,1953,3865,401645,1,0,Townhouse,Medium
56313,OH,2060,4,2.0,1940,10228,301142,1,0,Single Family,Very High
79166,OH,1429,4,2.0,2014,9975,269975,0,0,Single Family,High
57861,PA,1135,3,4.0,1904,2000,250375,0,0,Single Family,Very High
59298,CA,1972,5,4.0,1988,7528,1032922,0,0,Townhouse,High
57221,MI,3112,4,5.0,2001,14790,352930,1,1,Single Family,Medium
54942,WA,1822,3,3.5,1981,4185,606258,1,0,Single Family,Low
64935,MD,1408,4,1.0,1900,6419,368181,1,1,Single Family,Low
53370,GA,1101,1,4.0,1924,2000,301285,1,0,Single Family,Medium
18328,WI,2317,6,1.5,1980,14095,405302,0,0,Single Family,Medium
25534,FL,3228,3,4.0,1945,11253,545558,1,0,Single Family,Medium
95280,FL,2146,2,2.0,1914,2670,401639,1,0,Townhouse,High
94925,MN,2578,5,5.0,1968,7286,395570,1,0,Townhouse,Very High
46320,OR,3046,6,3.0,1916,18624,784987,0,0,Single Family,Very High
59170,TX,1974,5,4.0,1920,13291,492496,1,0,Townhouse,Very High
18640,IL,2330,4,1.5,1954,4308,555999,0,0,Single Family,Very High
40049,NY,2455,5,1.0,1986,16126,944602,1,0,Single Family,High
15618,NC,1020,1,4.0,2006,2880,276959,1,0,Condo,Very High
66053,CO,2207,4,3.5,1909,3038,645655,1,0,Single Family,Medium
11920,CO,1999,4,3.5,1980,14175,621628,1,0,Single Family,Very High
79724,NY,1951,4,2.0,1964,17587,892672,1,0,Single Family,High
22207,VA,1184,4,2.5,1936,3737,365112,1,0,Single Family,High
75774,TX,942,4,2.0,2011,5139,348321,1,0,Townhouse,High
42972,VA,2046,2,1.5,1906,15765,286297,0,0,Single Family,High
20799,MA,2631,5,2.0,1975,6896,647222,1,0,Single Family,High
81088,TX,1756,2,3.5,1939,13975,370875,1,1,Single Family,High
38916,PA,1327,3,5.0,1949,4433,323023,0,0,Townhouse,High
80463,PA,1436,5,2.5,1900,8616,256506,1,0,Townhouse,Low
86700,VA,2384,4,3.5,1919,13704,493618,0,0,Single Family,High
81696,GA,2910,4,2.0,1967,8198,458134,0,0,Condo,Low
68692,PA,1948,5,2.5,1911,4986,361068,0,0,Single Family,High
71744,MN,2713,4,4.0,1921,6148,448898,1,0,Condo,Medium
25810,OR,1020,2,2.5,1900,5779,431013,0,0,Single Family,Medium
15126,OH,1539,3,3.5,1900,6955,303732,1,0,Townhouse,Medium
40009,FL,2659,3,4.0,1902,17731,543436,0,0,Single Family,Medium
10192,OH,2180,3,1.5,2016,15603,225680,1,0,Single Family,Medium
22816,CO,858,3,4.5,2017,6706,489850,1,0,Single Family,Low
49082,WA,2936,4,3.5,1920,5789,629110,1,0,Townhouse,Very High
60940,WA,2442,4,2.5,1960,8480,704911,1,1,Single Family,High
42130,CO,1626,5,1.0,1912,11400,408771,1,0,Townhouse,High
46468,MD,1270,4,4.5,2004,10072,513455,1,0,Townhouse,Medium
40698,WI,3830,4,1.5,1981,12827,576866,1,0,Single Family,High
40075,NJ,1458,2,4.5,1924,15491,608962,1,0,Single Family,Low
61831,MA,3257,5,3.5,2000,10159,1007425,1,0,Single Family,High
